"id","partner_response_id","bid_id","audience_id","country","allocation","n_delivered","quality_rejects","final_loi","final_ir","final_timeline","final_cpi","cpi","communication","engagement","problem_solving","additional_feedback","created_at","updated_at","field_close_date","commitment","timeline_days","comments","initial_cost","final_cost","savings","communication_rating","engagement_rating","problem_solving_rating"
"4233","351","204","96","United States","0","0","0",,,,,"30.00",,,,,,,,"300","16",,,,,,,
"4234","351","204","97","United States","0","0","0",,,,,"36.00",,,,,,,,"100","16",,,,,,,
"4235","351","204","98","United States","0","0","0",,,,,"30.00",,,,,,,,"300","16",,,,,,,
"4236","351","204","99","United States","0","0","0",,,,,"30.00",,,,,,,,"300","16",,,,,,,
"4237","352","204","96","United States","0","0","0",,,,,"21.00",,,,,,,,"30","16",,,,,,,
"4238","352","204","97","United States","0","0","0",,,,,"19.50",,,,,,,,"50","16",,,,,,,
"4239","352","204","98","United States","0","0","0",,,,,"18.00",,,,,,,,"75","16",,,,,,,
"4240","352","204","99","United States","0","0","0",,,,,"17.50",,,,,,,,"100","16",,,,,,,
"4241","353","204","96","United States","0","0","0",,,,,"25.00",,,,,,,,"10","16",,,,,,,
"4242","353","204","97","United States","0","0","0",,,,,"24.00",,,,,,,,"20","16",,,,,,,
"4243","353","204","98","United States","0","0","0",,,,,"23.00",,,,,,,,"40","16",,,,,,,
"4244","353","204","99","United States","0","0","0",,,,,"22.00",,,,,,,,"80","16",,,,,,,
"4245","354","204","96","United States","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4246","354","204","97","United States","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4247","354","204","98","United States","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4248","354","204","99","United States","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4249","355","215","100","United States","0","0","0",,,,,"28.00",,,,,,,,"20","16",,,,,,,
"4250","355","215","101","United States","0","0","0",,,,,"26.00",,,,,,,,"60","16",,,,,,,
"4251","355","215","102","United States","0","0","0",,,,,"24.00",,,,,,,,"90","16",,,,,,,
"4252","355","215","103","United States","0","0","0",,,,,"23.00",,,,,,,,"120","16",,,,,,,
"4253","356","215","100","United States","0","0","0",,,,,"25.00",,,,,,,,"40","16",,,,,,,
"4254","356","215","101","United States","0","0","0",,,,,"24.00",,,,,,,,"80","16",,,,,,,
"4255","356","215","102","United States","0","0","0",,,,,"22.00",,,,,,,,"160","16",,,,,,,
"4256","356","215","103","United States","0","0","0",,,,,"22.00",,,,,,,,"240","16",,,,,,,
"4257","357","215","100","United States","0","0","0",,,,,"45.00",,,,,,,,"300","16",,,,,,,
"4258","357","215","101","United States","0","0","0",,,,,"39.00",,,,,,,,"75","16",,,,,,,
"4259","357","215","102","United States","0","0","0",,,,,"33.00",,,,,,,,"200","16",,,,,,,
"4260","357","215","103","United States","0","0","0",,,,,"33.00",,,,,,,,"200","16",,,,,,,
"4261","358","215","100","United States","0","0","0",,,,,"21.00",,,,,,,,"50","16",,,,,,,
"4262","358","215","101","United States","0","0","0",,,,,"19.50",,,,,,,,"125","16",,,,,,,
"4263","358","215","102","United States","0","0","0",,,,,"18.00",,,,,,,,"225","16",,,,,,,
"4264","358","215","103","United States","0","0","0",,,,,"17.25",,,,,,,,"300","16",,,,,,,
"4265","359","215","100","United States","0","0","0",,,,,"25.00",,,,,,,,"10","16",,,,,,,
"4266","359","215","101","United States","0","0","0",,,,,"24.00",,,,,,,,"20","16",,,,,,,
"4267","359","215","102","United States","0","0","0",,,,,"23.00",,,,,,,,"40","16",,,,,,,
"4268","359","215","103","United States","0","0","0",,,,,"22.00",,,,,,,,"80","16",,,,,,,
"4269","360","215","100","United States","0","0","0",,,,,"27.00",,,,,,,,"300","16",,,,,,,
"4270","360","215","101","United States","0","0","0",,,,,"26.00",,,,,,,,"400","16",,,,,,,
"4271","360","215","102","United States","0","0","0",,,,,"25.00",,,,,,,,"500","16",,,,,,,
"4272","360","215","103","United States","0","0","0",,,,,"24.00",,,,,,,,"600","16",,,,,,,
"4273","361","220","104","United States","0","0","0",,,,,"24.00",,,,,,,,"150","10",,,,,,,
"4274","362","220","104","United States","0","0","0",,,,,"22.00",,,,,,,,"75","15",,,,,,,
"4275","363","220","104","United States","0","0","0",,,,,"24.00",,,,,,,,"200","12",,,,,,,
"4276","364","220","104","United States","0","0","0",,,,,"20.00",,,,,,,,"50","7",,,,,,,
"4277","365","220","104","United States","0","0","0",,,,,"25.00",,,,,,,,"50","4",,,,,,,
"4278","366","220","104","United States","0","0","0",,,,,"14.50",,,,,,,,"40","4",,,,,,,
"4279","367","221","105","United States","0","0","0",,,,,"25.00",,,,,,,,"70","7",,,,,,,
"4280","367","221","105","United Kingdom","0","0","0",,,,,"25.00",,,,,,,,"70","7",,,,,,,
"4281","367","221","105","Germany","0","0","0",,,,,"25.00",,,,,,,,"70","7",,,,,,,
"4282","367","221","105","India","0","0","0",,,,,"25.00",,,,,,,,"70","7",,,,,,,
"4283","367","221","105","Brazil","0","0","0",,,,,"25.00",,,,,,,,"70","7",,,,,,,
"4284","367","221","106","United States","0","0","0",,,,,"23.00",,,,,,,,"70","7",,,,,,,
"4285","367","221","106","United Kingdom","0","0","0",,,,,"23.00",,,,,,,,"70","7",,,,,,,
"4286","367","221","106","Germany","0","0","0",,,,,"23.00",,,,,,,,"70","7",,,,,,,
"4287","367","221","106","India","0","0","0",,,,,"23.00",,,,,,,,"70","7",,,,,,,
"4288","367","221","106","Brazil","0","0","0",,,,,"23.00",,,,,,,,"70","7",,,,,,,
"4289","368","221","107","United States","0","0","0",,,,,"24.00",,,,,,,,"70","7",,,,,,,
"4290","368","221","107","United Kingdom","0","0","0",,,,,"24.00",,,,,,,,"60","7",,,,,,,
"4291","368","221","107","Germany","0","0","0",,,,,"24.00",,,,,,,,"70","7",,,,,,,
"4292","368","221","107","India","0","0","0",,,,,"24.00",,,,,,,,"70","7",,,,,,,
"4293","368","221","107","Brazil","0","0","0",,,,,"24.00",,,,,,,,"70","7",,,,,,,
"4294","368","221","105","United States","0","0","0",,,,,"21.00",,,,,,,,"70","7",,,,,,,
"4295","368","221","105","United Kingdom","0","0","0",,,,,"21.00",,,,,,,,"70","7",,,,,,,
"4296","368","221","105","Germany","0","0","0",,,,,"21.00",,,,,,,,"70","7",,,,,,,
"4297","368","221","105","India","0","0","0",,,,,"21.00",,,,,,,,"70","7",,,,,,,
"4298","368","221","105","Brazil","0","0","0",,,,,"21.00",,,,,,,,"70","7",,,,,,,
"4299","369","221","106","United States","0","0","0",,,,,,,,,,,,,,"7",,,,,,,
"4300","369","221","106","United Kingdom","0","0","0",,,,,,,,,,,,,,"7",,,,,,,
"4301","369","221","106","Germany","0","0","0",,,,,,,,,,,,,,"7",,,,,,,
"4302","369","221","106","India","0","0","0",,,,,,,,,,,,,,"7",,,,,,,
"4303","369","221","106","Brazil","0","0","0",,,,,,,,,,,,,,"7",,,,,,,
"4304","369","221","107","United States","0","0","0",,,,,"11.00",,,,,,,,"70","7",,,,,,,
"4305","369","221","107","United Kingdom","0","0","0",,,,,"12.00",,,,,,,,"70","7",,,,,,,
"4306","369","221","107","Germany","0","0","0",,,,,"11.00",,,,,,,,"70","7",,,,,,,
"4307","369","221","107","India","0","0","0",,,,,"11.00",,,,,,,,"70","7",,,,,,,
"4308","369","221","107","Brazil","0","0","0",,,,,"11.00",,,,,,,,"70","7",,,,,,,
"4309","370","221","105","United States","0","0","0",,,,,"27.00",,,,,,,,"70","7",,,,,,,
"4310","370","221","105","United Kingdom","0","0","0",,,,,"27.00",,,,,,,,"70","7",,,,,,,
"4311","370","221","105","Germany","0","0","0",,,,,"27.00",,,,,,,,"50","7",,,,,,,
"4312","370","221","105","India","0","0","0",,,,,"27.00",,,,,,,,"50","7",,,,,,,
"4313","370","221","105","Brazil","0","0","0",,,,,"27.00",,,,,,,,"50","7",,,,,,,
"4314","370","221","106","United States","0","0","0",,,,,"23.00",,,,,,,,"70","7",,,,,,,
"4315","370","221","106","United Kingdom","0","0","0",,,,,"23.00",,,,,,,,"70","7",,,,,,,
"4316","370","221","106","Germany","0","0","0",,,,,"23.00",,,,,,,,"70","7",,,,,,,
"4317","370","221","106","India","0","0","0",,,,,"23.00",,,,,,,,"70","7",,,,,,,
"4318","370","221","106","Brazil","0","0","0",,,,,"23.00",,,,,,,,"70","7",,,,,,,
"4319","371","221","107","United States","0","0","0",,,,,"21.00",,,,,,,,"70","7",,,,,,,
"4320","371","221","107","United Kingdom","0","0","0",,,,,"22.00",,,,,,,,"70","7",,,,,,,
"4321","371","221","107","Germany","0","0","0",,,,,"22.00",,,,,,,,"70","7",,,,,,,
"4322","371","221","107","India","0","0","0",,,,,"22.00",,,,,,,,"70","7",,,,,,,
"4323","371","221","107","Brazil","0","0","0",,,,,"23.00",,,,,,,,"70","7",,,,,,,
"4324","371","221","105","United States","0","0","0",,,,,"18.00",,,,,,,,"70","7",,,,,,,
"4325","371","221","105","United Kingdom","0","0","0",,,,,"19.00",,,,,,,,"70","7",,,,,,,
"4326","371","221","105","Germany","0","0","0",,,,,"19.00",,,,,,,,"70","7",,,,,,,
"4327","371","221","105","India","0","0","0",,,,,"19.00",,,,,,,,"70","7",,,,,,,
"4328","371","221","105","Brazil","0","0","0",,,,,"20.00",,,,,,,,"70","7",,,,,,,
"4329","372","221","106","United States","0","0","0",,,,,"14.50",,,,,,,,"20","7",,,,,,,
"4330","372","221","106","United Kingdom","0","0","0",,,,,"14.50",,,,,,,,"20","7",,,,,,,
"4331","372","221","106","Germany","0","0","0",,,,,"14.50",,,,,,,,"20","7",,,,,,,
"4332","372","221","106","India","0","0","0",,,,,"14.50",,,,,,,,"20","7",,,,,,,
"4333","372","221","106","Brazil","0","0","0",,,,,"14.50",,,,,,,,"20","7",,,,,,,
"4334","372","221","107","United States","0","0","0",,,,,"13.00",,,,,,,,"70","7",,,,,,,
"4335","372","221","107","United Kingdom","0","0","0",,,,,"13.00",,,,,,,,"60","7",,,,,,,
"4336","372","221","107","Germany","0","0","0",,,,,"13.00",,,,,,,,"50","7",,,,,,,
"4337","372","221","107","India","0","0","0",,,,,"13.00",,,,,,,,"80","7",,,,,,,
"4338","372","221","107","Brazil","0","0","0",,,,,"13.00",,,,,,,,"60","7",,,,,,,
"4339","373","226","109","United Kingdom","0","0","0",,,,,"25.00",,,,,,,,"500","8",,,,,,,
"4340","373","226","109","Germany","0","0","0",,,,,"25.00",,,,,,,,"300","8",,,,,,,
"4341","373","226","109","France","0","0","0",,,,,"25.00",,,,,,,,"400","8",,,,,,,
"4342","373","226","109","Italy","0","0","0",,,,,"25.00",,,,,,,,"700","8",,,,,,,
"4343","373","226","109","Netherlands","0","0","0",,,,,"25.00",,,,,,,,"200","8",,,,,,,
"4344","373","226","109","Norway","0","0","0",,,,,"25.00",,,,,,,,"0","8",,,,,,,
"4345","373","226","109","Poland","0","0","0",,,,,"25.00",,,,,,,,"300","8",,,,,,,
"4346","373","226","109","South Korea","0","0","0",,,,,"25.00",,,,,,,,"400","8",,,,,,,
"4347","373","226","110","United Kingdom","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4348","373","226","110","Germany","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4349","373","226","110","France","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4350","373","226","110","Italy","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4351","373","226","110","Netherlands","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4352","373","226","110","Norway","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4353","373","226","110","Poland","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4354","373","226","110","South Korea","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4355","374","226","109","United Kingdom","0","0","0",,,,,"18.00",,,,,,,,"125","16",,,,,,,
"4356","374","226","109","Germany","0","0","0",,,,,"18.00",,,,,,,,"180","16",,,,,,,
"4357","374","226","109","France","0","0","0",,,,,"18.00",,,,,,,,"180","16",,,,,,,
"4358","374","226","109","Italy","0","0","0",,,,,"18.00",,,,,,,,"180","16",,,,,,,
"4359","374","226","109","Netherlands","0","0","0",,,,,"22.00",,,,,,,,"50","16",,,,,,,
"4360","374","226","109","Norway","0","0","0",,,,,"22.00",,,,,,,,"50","16",,,,,,,
"4361","374","226","109","Poland","0","0","0",,,,,"22.00",,,,,,,,"75","16",,,,,,,
"4362","374","226","109","South Korea","0","0","0",,,,,"22.00",,,,,,,,"50","16",,,,,,,
"4363","374","226","110","United Kingdom","0","0","0",,,,,"16.00",,,,,,,,"500","16",,,,,,,
"4364","374","226","110","Germany","0","0","0",,,,,"16.00",,,,,,,,"750","16",,,,,,,
"4365","374","226","110","France","0","0","0",,,,,"16.00",,,,,,,,"750","16",,,,,,,
"4366","374","226","110","Italy","0","0","0",,,,,"16.00",,,,,,,,"750","16",,,,,,,
"4367","374","226","110","Netherlands","0","0","0",,,,,"19.00",,,,,,,,"300","16",,,,,,,
"4368","374","226","110","Norway","0","0","0",,,,,"19.00",,,,,,,,"200","16",,,,,,,
"4369","374","226","110","Poland","0","0","0",,,,,"19.00",,,,,,,,"300","16",,,,,,,
"4370","374","226","110","South Korea","0","0","0",,,,,"19.00",,,,,,,,"300","16",,,,,,,
"4371","375","226","109","United Kingdom","0","0","0",,,,,"16.00",,,,,,,,"1000","10",,,,,,,
"4372","375","226","109","Germany","0","0","0",,,,,"16.00",,,,,,,,"650","10",,,,,,,
"4373","375","226","109","France","0","0","0",,,,,"16.00",,,,,,,,"650","10",,,,,,,
"4374","375","226","109","Italy","0","0","0",,,,,"16.00",,,,,,,,"450","10",,,,,,,
"4375","375","226","109","Netherlands","0","0","0",,,,,"18.50",,,,,,,,"60","10",,,,,,,
"4376","375","226","109","Norway","0","0","0",,,,,"18.50",,,,,,,,"40","10",,,,,,,
"4377","375","226","109","Poland","0","0","0",,,,,"16.00",,,,,,,,"250","10",,,,,,,
"4378","375","226","109","South Korea","0","0","0",,,,,"16.00",,,,,,,,"200","10",,,,,,,
"4379","375","226","110","United Kingdom","0","0","0",,,,,"12.00",,,,,,,,"1000","10",,,,,,,
"4380","375","226","110","Germany","0","0","0",,,,,"12.00",,,,,,,,"1000","10",,,,,,,
"4381","375","226","110","France","0","0","0",,,,,"12.00",,,,,,,,"1000","10",,,,,,,
"4382","375","226","110","Italy","0","0","0",,,,,"12.00",,,,,,,,"1000","10",,,,,,,
"4383","375","226","110","Netherlands","0","0","0",,,,,"12.00",,,,,,,,"250","10",,,,,,,
"4384","375","226","110","Norway","0","0","0",,,,,"13.50",,,,,,,,"150","10",,,,,,,
"4385","375","226","110","Poland","0","0","0",,,,,"12.00",,,,,,,,"800","10",,,,,,,
"4386","375","226","110","South Korea","0","0","0",,,,,"13.50",,,,,,,,"650","10",,,,,,,
"4387","376","226","109","United Kingdom","0","0","0",,,,,"25.00",,,,,,,,"300","12",,,,,,,
"4388","376","226","109","Germany","0","0","0",,,,,"25.00",,,,,,,,"200","12",,,,,,,
"4389","376","226","109","France","0","0","0",,,,,"25.00",,,,,,,,"200","12",,,,,,,
"4390","376","226","109","Italy","0","0","0",,,,,"25.00",,,,,,,,"200","12",,,,,,,
"4391","376","226","109","Netherlands","0","0","0",,,,,"25.00",,,,,,,,"100","12",,,,,,,
"4392","376","226","109","Norway","0","0","0",,,,,"25.00",,,,,,,,"100","12",,,,,,,
"4393","376","226","109","Poland","0","0","0",,,,,"25.00",,,,,,,,"100","12",,,,,,,
"4394","376","226","109","South Korea","0","0","0",,,,,"25.00",,,,,,,,"100","12",,,,,,,
"4395","376","226","110","United Kingdom","0","0","0",,,,,"22.00",,,,,,,,"1000","12",,,,,,,
"4396","376","226","110","Germany","0","0","0",,,,,"22.00",,,,,,,,"800","12",,,,,,,
"4397","376","226","110","France","0","0","0",,,,,"22.00",,,,,,,,"800","12",,,,,,,
"4398","376","226","110","Italy","0","0","0",,,,,"22.00",,,,,,,,"800","12",,,,,,,
"4399","376","226","110","Netherlands","0","0","0",,,,,"22.00",,,,,,,,"400","12",,,,,,,
"4400","376","226","110","Norway","0","0","0",,,,,"22.00",,,,,,,,"400","12",,,,,,,
"4401","376","226","110","Poland","0","0","0",,,,,"22.00",,,,,,,,"400","12",,,,,,,
"4402","376","226","110","South Korea","0","0","0",,,,,"22.00",,,,,,,,"400","12",,,,,,,
"4403","377","226","109","United Kingdom","0","0","0",,,,,"18.00",,,,,,,,"75","15",,,,,,,
"4404","377","226","109","Germany","0","0","0",,,,,"18.00",,,,,,,,"75","15",,,,,,,
"4405","377","226","109","France","0","0","0",,,,,"18.00",,,,,,,,"75","15",,,,,,,
"4406","377","226","109","Italy","0","0","0",,,,,"18.00",,,,,,,,"75","15",,,,,,,
"4407","377","226","109","Netherlands","0","0","0",,,,,"23.00",,,,,,,,"35","15",,,,,,,
"4408","377","226","109","Norway","0","0","0",,,,,"23.00",,,,,,,,"35","15",,,,,,,
"4409","377","226","109","Poland","0","0","0",,,,,"23.00",,,,,,,,"35","15",,,,,,,
"4410","377","226","109","South Korea","0","0","0",,,,,"22.00",,,,,,,,"35","15",,,,,,,
"4411","377","226","110","United Kingdom","0","0","0",,,,,"15.50",,,,,,,,"300","15",,,,,,,
"4412","377","226","110","Germany","0","0","0",,,,,"15.50",,,,,,,,"300","15",,,,,,,
"4413","377","226","110","France","0","0","0",,,,,"15.50",,,,,,,,"300","15",,,,,,,
"4414","377","226","110","Italy","0","0","0",,,,,"15.50",,,,,,,,"300","15",,,,,,,
"4415","377","226","110","Netherlands","0","0","0",,,,,"20.00",,,,,,,,"100","15",,,,,,,
"4416","377","226","110","Norway","0","0","0",,,,,"20.00",,,,,,,,"100","15",,,,,,,
"4417","377","226","110","Poland","0","0","0",,,,,"20.00",,,,,,,,"100","15",,,,,,,
"4418","377","226","110","South Korea","0","0","0",,,,,"18.00",,,,,,,,"100","15",,,,,,,
"4419","378","226","109","United Kingdom","0","0","0",,,,,"14.00",,,,,,,,"50","5",,,,,,,
"4420","378","226","109","Germany","0","0","0",,,,,"14.00",,,,,,,,"40","5",,,,,,,
"4421","378","226","109","France","0","0","0",,,,,"14.00",,,,,,,,"40","5",,,,,,,
"4422","378","226","109","Italy","0","0","0",,,,,"14.00",,,,,,,,"40","5",,,,,,,
"4423","378","226","109","Netherlands","0","0","0",,,,,"14.00",,,,,,,,"30","5",,,,,,,
"4424","378","226","109","Norway","0","0","0",,,,,"15.50",,,,,,,,"0","5",,,,,,,
"4425","378","226","109","Poland","0","0","0",,,,,"14.00",,,,,,,,"40","5",,,,,,,
"4426","378","226","109","South Korea","0","0","0",,,,,"14.00",,,,,,,,"30","5",,,,,,,
"4427","378","226","110","United Kingdom","0","0","0",,,,,"12.00",,,,,,,,"150","5",,,,,,,
"4428","378","226","110","Germany","0","0","0",,,,,"12.00",,,,,,,,"130","5",,,,,,,
"4429","378","226","110","France","0","0","0",,,,,"12.00",,,,,,,,"130","5",,,,,,,
"4430","378","226","110","Italy","0","0","0",,,,,"1.00",,,,,,,,"120","5",,,,,,,
"4431","378","226","110","Netherlands","0","0","0",,,,,"12.00",,,,,,,,"900","5",,,,,,,
"4432","378","226","110","Norway","0","0","0",,,,,"13.50",,,,,,,,"0","5",,,,,,,
"4433","378","226","110","Poland","0","0","0",,,,,"12.00",,,,,,,,"100","5",,,,,,,
"4434","378","226","110","South Korea","0","0","0",,,,,"12.00",,,,,,,,"90","5",,,,,,,
"4435","379","231","111","United States","0","0","0",,,,,"26.00",,,,,,,,"300","19",,,,,,,
"4436","380","231","111","United States","0","0","0",,,,,"22.00",,,,,,,,"250","19",,,,,,,
"4437","381","231","111","United States","0","0","0",,,,,"17.50",,,,,,,,"300","19",,,,,,,
"4438","382","231","111","United States","0","0","0",,,,,"22.00",,,,,,,,"300","20",,,,,,,
"4439","383","231","111","United States","0","0","0",,,,,"21.50",,,,,,,,"0","19",,,,,,,
"4440","384","231","111","United States","0","0","0",,,,,"15.00",,,,,,,,"30","20",,,,,,,
"4441","385","233","112","United Kingdom","0","0","0",,,,,"31.00",,,,,,,,"30","16",,,,,,,
"4442","385","233","112","Germany","0","0","0",,,,,"31.00",,,,,,,,"30","16",,,,,,,
"4443","385","233","112","France","0","0","0",,,,,"31.00",,,,,,,,"30","16",,,,,,,
"4444","385","233","112","Japan","0","0","0",,,,,"31.00",,,,,,,,"25","16",,,,,,,
"4445","385","233","112","Brazil","0","0","0",,,,,"31.00",,,,,,,,"30","16",,,,,,,
"4446","385","233","113","United Kingdom","0","0","0",,,,,"26.00",,,,,,,,"60","16",,,,,,,
"4447","385","233","113","Germany","0","0","0",,,,,"26.00",,,,,,,,"60","16",,,,,,,
"4448","385","233","113","France","0","0","0",,,,,"26.00",,,,,,,,"60","16",,,,,,,
"4449","385","233","113","Japan","0","0","0",,,,,"26.00",,,,,,,,"50","16",,,,,,,
"4450","385","233","113","Brazil","0","0","0",,,,,"26.00",,,,,,,,"60","16",,,,,,,
"4451","385","233","114","United Kingdom","0","0","0",,,,,"24.00",,,,,,,,"120","16",,,,,,,
"4452","385","233","114","Germany","0","0","0",,,,,"24.00",,,,,,,,"120","16",,,,,,,
"4453","385","233","114","France","0","0","0",,,,,"24.00",,,,,,,,"120","16",,,,,,,
"4454","385","233","114","Japan","0","0","0",,,,,"24.00",,,,,,,,"100","16",,,,,,,
"4455","385","233","114","Brazil","0","0","0",,,,,"24.00",,,,,,,,"120","16",,,,,,,
"4456","385","233","115","United Kingdom","0","0","0",,,,,"22.00",,,,,,,,"150","16",,,,,,,
"4457","385","233","115","Germany","0","0","0",,,,,"22.00",,,,,,,,"150","16",,,,,,,
"4458","385","233","115","France","0","0","0",,,,,"22.00",,,,,,,,"150","16",,,,,,,
"4459","385","233","115","Japan","0","0","0",,,,,"22.00",,,,,,,,"125","16",,,,,,,
"4460","385","233","115","Brazil","0","0","0",,,,,"22.00",,,,,,,,"150","16",,,,,,,
"4461","386","233","112","United Kingdom","0","0","0",,,,,"44.00",,,,,,,,"35","16",,,,,,,
"4462","386","233","112","Germany","0","0","0",,,,,"44.00",,,,,,,,"35","16",,,,,,,
"4463","386","233","112","France","0","0","0",,,,,"44.00",,,,,,,,"35","16",,,,,,,
"4464","386","233","112","Japan","0","0","0",,,,,"44.00",,,,,,,,"35","16",,,,,,,
"4465","386","233","112","Brazil","0","0","0",,,,,"44.00",,,,,,,,"30","16",,,,,,,
"4466","386","233","113","United Kingdom","0","0","0",,,,,"36.00",,,,,,,,"75","16",,,,,,,
"4467","386","233","113","Germany","0","0","0",,,,,"36.00",,,,,,,,"75","16",,,,,,,
"4468","386","233","113","France","0","0","0",,,,,"36.00",,,,,,,,"75","16",,,,,,,
"4469","386","233","113","Japan","0","0","0",,,,,"36.00",,,,,,,,"75","16",,,,,,,
"4470","386","233","113","Brazil","0","0","0",,,,,"36.00",,,,,,,,"65","16",,,,,,,
"4471","386","233","114","United Kingdom","0","0","0",,,,,"30.00",,,,,,,,"225","16",,,,,,,
"4472","386","233","114","Germany","0","0","0",,,,,"30.00",,,,,,,,"225","16",,,,,,,
"4473","386","233","114","France","0","0","0",,,,,"30.00",,,,,,,,"225","16",,,,,,,
"4474","386","233","114","Japan","0","0","0",,,,,"30.00",,,,,,,,"225","16",,,,,,,
"4475","386","233","114","Brazil","0","0","0",,,,,"30.00",,,,,,,,"160","16",,,,,,,
"4476","386","233","115","United Kingdom","0","0","0",,,,,"30.00",,,,,,,,"225","16",,,,,,,
"4477","386","233","115","Germany","0","0","0",,,,,"30.00",,,,,,,,"225","16",,,,,,,
"4478","386","233","115","France","0","0","0",,,,,"30.00",,,,,,,,"225","16",,,,,,,
"4479","386","233","115","Japan","0","0","0",,,,,"30.00",,,,,,,,"225","16",,,,,,,
"4480","386","233","115","Brazil","0","0","0",,,,,"30.00",,,,,,,,"160","16",,,,,,,
"4481","387","233","112","United Kingdom","0","0","0",,,,,"21.50",,,,,,,,"20","16",,,,,,,
"4482","387","233","112","Germany","0","0","0",,,,,"21.50",,,,,,,,"20","16",,,,,,,
"4483","387","233","112","France","0","0","0",,,,,"21.50",,,,,,,,"20","16",,,,,,,
"4484","387","233","112","Japan","0","0","0",,,,,"23.00",,,,,,,,"0","16",,,,,,,
"4485","387","233","112","Brazil","0","0","0",,,,,"22.50",,,,,,,,"0","16",,,,,,,
"4486","387","233","113","United Kingdom","0","0","0",,,,,"20.00",,,,,,,,"30","16",,,,,,,
"4487","387","233","113","Germany","0","0","0",,,,,"20.00",,,,,,,,"30","16",,,,,,,
"4488","387","233","113","France","0","0","0",,,,,"20.00",,,,,,,,"30","16",,,,,,,
"4489","387","233","113","Japan","0","0","0",,,,,"21.50",,,,,,,,"20","16",,,,,,,
"4490","387","233","113","Brazil","0","0","0",,,,,"20.50",,,,,,,,"20","16",,,,,,,
"4491","387","233","114","United Kingdom","0","0","0",,,,,"18.50",,,,,,,,"60","16",,,,,,,
"4492","387","233","114","Germany","0","0","0",,,,,"18.50",,,,,,,,"60","16",,,,,,,
"4493","387","233","114","France","0","0","0",,,,,"18.50",,,,,,,,"60","16",,,,,,,
"4494","387","233","114","Japan","0","0","0",,,,,"20.00",,,,,,,,"50","16",,,,,,,
"4495","387","233","114","Brazil","0","0","0",,,,,"19.00",,,,,,,,"50","16",,,,,,,
"4496","387","233","115","United Kingdom","0","0","0",,,,,"18.00",,,,,,,,"80","16",,,,,,,
"4497","387","233","115","Germany","0","0","0",,,,,"18.00",,,,,,,,"80","16",,,,,,,
"4498","387","233","115","France","0","0","0",,,,,"18.00",,,,,,,,"80","16",,,,,,,
"4499","387","233","115","Japan","0","0","0",,,,,"19.50",,,,,,,,"60","16",,,,,,,
"4500","387","233","115","Brazil","0","0","0",,,,,"18.50",,,,,,,,"60","16",,,,,,,
"4501","388","233","112","United Kingdom","0","0","0",,,,,"21.00",,,,,,,,"75","16",,,,,,,
"4502","388","233","112","Germany","0","0","0",,,,,"0.00",,,,,,,,"0","16",,,,,,,
"4503","388","233","112","France","0","0","0",,,,,"0.00",,,,,,,,"0","16",,,,,,,
"4504","388","233","112","Japan","0","0","0",,,,,"21.00",,,,,,,,"150","16",,,,,,,
"4505","388","233","112","Brazil","0","0","0",,,,,"21.00",,,,,,,,"75","16",,,,,,,
"4506","388","233","113","United Kingdom","0","0","0",,,,,"22.00",,,,,,,,"35","16",,,,,,,
"4507","388","233","113","Germany","0","0","0",,,,,"0.00",,,,,,,,"0","16",,,,,,,
"4508","388","233","113","France","0","0","0",,,,,"0.00",,,,,,,,"0","16",,,,,,,
"4509","388","233","113","Japan","0","0","0",,,,,"22.00",,,,,,,,"100","16",,,,,,,
"4510","388","233","113","Brazil","0","0","0",,,,,"22.00",,,,,,,,"35","16",,,,,,,
"4511","388","233","114","United Kingdom","0","0","0",,,,,"23.00",,,,,,,,"20","16",,,,,,,
"4512","388","233","114","Germany","0","0","0",,,,,"0.00",,,,,,,,"0","16",,,,,,,
"4513","388","233","114","France","0","0","0",,,,,"0.00",,,,,,,,"0","16",,,,,,,
"4514","388","233","114","Japan","0","0","0",,,,,"23.00",,,,,,,,"60","16",,,,,,,
"4515","388","233","114","Brazil","0","0","0",,,,,"23.00",,,,,,,,"20","16",,,,,,,
"4516","388","233","115","United Kingdom","0","0","0",,,,,"24.00",,,,,,,,"10","16",,,,,,,
"4517","388","233","115","Germany","0","0","0",,,,,"0.00",,,,,,,,"0","16",,,,,,,
"4518","388","233","115","France","0","0","0",,,,,"0.00",,,,,,,,"0","16",,,,,,,
"4519","388","233","115","Japan","0","0","0",,,,,"24.00",,,,,,,,"30","16",,,,,,,
"4520","388","233","115","Brazil","0","0","0",,,,,"24.00",,,,,,,,"10","16",,,,,,,
"4521","389","233","112","United Kingdom","0","0","0",,,,,"25.00",,,,,,,,"500","16",,,,,,,
